ENSEMBL_ID	GENE_SYMBOL	DESCRIPTION	Prot_log2FC_25_KD	Prot_FDR_25_KD	Prot_log2FC_68_KD	Prot_FDR_68_KD	Prot_log2FC_25_OE	Prot_FDR_25_OE	Prot_log2FC_68_OE	Prot_FDR_68_OE	RNA_log2FC_25_KD	RNA_FDR_25_KD	RNA_log2FC_68_KD	RNA_FDR_68_KD	RNA_log2FC_25_OE	RNA_FDR_25_OE	RNA_log2FC_68_OE	RNA_FDR_68_OE	CFIm_Target
ENSG00000174851	YIF1A	"Yip1 interacting factor homolog A, membrane trafficking protein"	NA	NA	NA	NA	0.067124362	0.773106861	0.07679744	0.779866009	-0.199188998	0.065703384	-0.011880119	0.925494729	-0.079876904	0.607341603	-0.039685034	0.82565169	0
ENSG00000174871	CNIH2	cornichon family AMPA receptor auxiliary protein 2	NA	NA	NA	NA	NA	NA	NA	NA	-0.776804089	0.107737234	-0.87411414	0.024216133	-0.529262015	0.233982355	0.320283615	0.537458372	0
ENSG00000174886	NDUFA11	NADH:ubiquinone oxidoreductase subunit A11	NA	NA	NA	NA	0.179216976	0.071962171	-0.025177848	0.997272751	0.235800032	0.002219201	0.373541781	3.11E-10	-0.171683017	0.067516096	-0.270407705	0.000646092	0
ENSG00000174899	SLC66A1L	solute carrier family 66 member 1 like	NA	NA	NA	NA	NA	NA	NA	NA	1.425615773	0.012848544	1.469019717	0.005416835	0.876540844	0.170211569	-0.832849016	0.485802033	0
ENSG00000174903	RAB1B	"RAB1B, member RAS oncogene family"	0.130930107	0.999980048	0.183187961	0.937693518	-0.000886406	0.794628923	0.29126529	0.0186051	0.05022679	0.607212631	0.23953362	3.42E-05	-0.322078298	7.83E-05	0.179870937	0.03431029	0
ENSG00000174915	PTDSS2	phosphatidylserine synthase 2	NA	NA	NA	NA	-0.283794035	0.208631111	0.01876053	0.718136207	-1.254645435	0.001991674	-1.425120959	6.85E-05	-1.358169957	0.002220288	-0.430018556	0.38557613	0
ENSG00000174917	MICOS13	mitochondrial contact site and cristae organizing system subunit 13	NA	NA	NA	NA	NA	NA	NA	NA	0.327643344	0.000181259	0.358936178	2.54E-07	0.041460297	0.714290029	-0.206863016	0.038304104	0
ENSG00000174928	C3orf33	chromosome 3 open reading frame 33	NA	NA	NA	NA	0.157174429	0.359097076	-0.014224122	0.985627848	0.057088668	0.633214255	0.152970447	0.061943939	0.358179601	0.00027932	-0.092099386	0.494966861	0
ENSG00000174938	SEZ6L2	seizure related 6 homolog like 2	NA	NA	NA	NA	-0.041169706	0.590265068	0.186076474	0.222244944	-0.613892875	4.04E-13	-0.093410884	0.167324098	-0.479931815	1.55E-06	-0.249590906	0.007014092	0
ENSG00000174939	ASPHD1	aspartate beta-hydroxylase domain containing 1	NA	NA	NA	NA	NA	NA	NA	NA	0.098847771	0.730473132	0.034469654	0.943790752	0.250355522	0.280805193	-0.545013144	0.053470119	0
ENSG00000174943	KCTD13	potassium channel tetramerization domain containing 13	NA	NA	NA	NA	NA	NA	NA	NA	-0.339085868	0.117156423	-0.479689844	0.00324995	-0.035251092	0.916046898	0.12773078	0.634742451	0
ENSG00000174953	DHX36	DEAH-box helicase 36	-0.013310449	0.999980048	-0.106511367	0.937693518	0.375598503	0.006149224	-0.171306297	0.070490091	0.378679986	7.57E-09	0.270786419	3.17E-08	0.390972938	2.99E-08	-0.332200236	1.27E-06	0
ENSG00000174989	FBXW8	F-box and WD repeat domain containing 8	-0.16018134	0.999980048	-0.044632414	0.937693518	0.100226367	0.424321333	0.025370071	0.509378105	-0.328907141	0.007422029	-0.387488316	8.23E-05	0.201686963	0.092650853	-0.020089396	0.930608546	0
ENSG00000174996	KLC2	kinesin light chain 2	0.056184789	0.999980048	0.031401524	0.941183551	0.103451938	0.271479242	0.110199779	0.381561463	0.029423129	0.775464997	0.084125335	0.154109815	-0.148028307	0.075389116	0.006546798	0.972859251	0
ENSG00000175029	CTBP2	C-terminal binding protein 2	0.009437242	0.999980048	-0.014547789	0.959585039	-0.041114098	0.941899035	-0.063637471	0.719505378	-0.084466705	0.277451562	0.008707372	0.892705027	0.051366542	0.536801545	-0.081555742	0.345989371	0
ENSG00000175040	CHST2	carbohydrate sulfotransferase 2	NA	NA	NA	NA	NA	NA	NA	NA	-0.665451572	0.106619724	0.107807203	0.836716058	-0.229377717	0.70726788	0.093617863	0.928227118	0
ENSG00000175048	ZDHHC14	zinc finger DHHC-type palmitoyltransferase 14	NA	NA	NA	NA	NA	NA	NA	NA	-0.355465436	0.047478494	-0.056409316	0.758728258	-0.184679016	0.316595923	0.471832002	0.00898506	0
ENSG00000175054	ATR	ATR serine/threonine kinase	-0.005921288	0.999980048	0.097526835	0.970939308	0.464631375	0.015833057	-0.098309554	0.193301273	-0.104880018	0.290277457	-0.332497411	5.12E-07	0.301308486	0.001589548	-0.000102099	1	0
ENSG00000175063	UBE2C	ubiquitin conjugating enzyme E2 C	-0.445885539	0.999980048	-0.341248756	0.937693518	0.306274243	0.031389701	0.533980308	0.00255902	0.141948487	0.096395455	0.127822936	0.048404768	0.059758758	0.551073337	-0.305612809	0.000515946	0
ENSG00000175066	GK5	glycerol kinase 5	NA	NA	NA	NA	NA	NA	NA	NA	0.175104783	0.350209136	0.011646208	1	0.145818444	0.438929491	0.031943449	0.933867736	0
ENSG00000175084	DES	desmin	NA	NA	NA	NA	NA	NA	NA	NA	0.265910562	0.498244667	0.566125853	0.040566706	-0.129546174	0.788199659	-0.792255166	0.077858332	0
ENSG00000175087	PDIK1L	PDLIM1 interacting kinase 1 like	NA	NA	NA	NA	NA	NA	NA	NA	0.231607084	0.203230356	0.408565253	0.004643835	0.238820896	0.201045337	0.092993613	0.717539451	0
ENSG00000175093	SPSB4	splA/ryanodine receptor domain and SOCS box containing 4	NA	NA	NA	NA	NA	NA	NA	NA	-0.425975285	0.043307765	-0.108462003	0.580383876	-0.314829906	0.219710861	-0.43480625	0.05931576	0
ENSG00000175104	TRAF6	TNF receptor associated factor 6	0.049146708	0.999980048	-0.008568671	0.937693518	-0.061253141	0.585054291	-0.004697544	0.989101354	-0.207349212	0.048646438	-0.373041443	1.90E-06	-0.070054206	0.536801545	0.224156928	0.036430877	0
ENSG00000175105	ZNF654	zinc finger protein 654	NA	NA	NA	NA	NA	NA	NA	NA	-0.000818232	1	0.25830333	0.003763276	0.269637756	0.015269933	-0.15942907	0.251088061	0
ENSG00000175106	TVP23C	trans-golgi network vesicle protein 23 homolog C	NA	NA	NA	NA	NA	NA	NA	NA	-0.073478689	0.875743735	0.087238696	0.751212953	0.06086752	0.906356724	-0.10078527	0.847674393	0
ENSG00000175110	MRPS22	mitochondrial ribosomal protein S22	-0.034802365	0.999980048	0.069621646	0.937693518	0.047691472	0.863334301	-0.007692729	0.861124205	0.092320805	0.407977013	0.209928214	0.004942831	0.474444049	9.85E-07	-0.101800688	0.424255577	0
ENSG00000175115	PACS1	phosphofurin acidic cluster sorting protein 1	0.185630478	0.999980048	0.130164012	0.937693518	-0.036139359	0.810571209	0.126174585	0.393058102	0.113280071	0.255236461	0.173453145	0.018462787	-0.450494195	1.10E-06	0.039310879	0.779222744	0
ENSG00000175130	MARCKSL1	MARCKS like 1	-0.074082095	0.999980048	-0.033958136	0.956862399	0.200625416	0.315679024	0.268560467	0.15360556	-0.516755443	7.39E-16	-0.676634939	2.80E-50	-0.393983009	1.55E-09	0.178027752	0.011856992	0
ENSG00000175137	SH3BP5L	SH3 binding domain protein 5 like	-0.366258855	0.999980048	-0.227762482	0.937693518	NA	NA	NA	NA	-0.088637406	0.403933612	-0.053146808	0.567748627	-0.448488922	2.77E-06	0.09919535	0.400211093	0
ENSG00000175155	YPEL2	yippee like 2	NA	NA	NA	NA	NA	NA	NA	NA	-0.105970568	0.647796175	-0.29219827	0.107289164	0.487870786	0.00651145	0.26920727	0.22378922	0
ENSG00000175166	PSMD2	"proteasome 26S subunit ubiquitin receptor, non-ATPase 2"	0.005635867	0.999980048	0.152415735	0.937693518	0.140779262	0.568812839	0.040382803	0.853657443	-0.05174456	0.483782972	0.031399926	0.54896849	-0.135950486	0.038904638	-0.219632477	0.000395355	0
ENSG00000175175	PPM1E	"protein phosphatase, Mg2+/Mn2+ dependent 1E"	0.019534307	0.999980048	-0.091051295	0.937693518	-0.134768796	0.063872215	-0.014754348	0.770194722	0.08358202	0.537697919	-0.064201964	0.541763489	0.198352696	0.107337027	-0.068352157	0.670590236	0
ENSG00000175182	FAM131A	family with sequence similarity 131 member A	NA	NA	NA	NA	NA	NA	NA	NA	0.123648256	0.491589412	0.22649676	0.085042159	0.273305401	0.098973919	-0.059912689	0.816719694	0
ENSG00000175183	CSRP2	cysteine and glycine rich protein 2	-0.280864677	0.999980048	-0.278645418	0.937246915	0.240383431	0.041590327	0.677174166	0.000374749	-0.321093086	5.96E-06	-0.702245661	2.10E-43	-0.313371998	8.54E-06	-0.200540803	0.008263435	0
ENSG00000175193	PARL	presenilin associated rhomboid like	NA	NA	NA	NA	0.106695164	0.206648118	-0.059997973	0.969523103	0.186489858	0.010838679	-0.057640554	0.324544269	0.087187125	0.278544694	-0.21188335	0.007307577	0
ENSG00000175197	DDIT3	DNA damage inducible transcript 3	NA	NA	NA	NA	NA	NA	NA	NA	0.708194678	2.28E-07	0.351399413	1.97E-05	1.658230124	4.22E-89	-0.096474526	0.495411729	0
ENSG00000175198	PCCA	propionyl-CoA carboxylase subunit alpha	-0.001714899	0.999980048	0.100269688	0.971926496	0.017800138	0.933230938	-0.170145243	0.067810183	0.300215325	0.000174368	0.39735624	2.39E-12	0.257486116	0.002062691	-0.002496852	1	0
ENSG00000175203	DCTN2	dynactin subunit 2	-0.016504348	0.999980048	-0.057283438	0.988984577	0.122701883	0.586182061	0.071374694	0.496180629	-0.116789204	0.085491991	-0.076957106	0.110899523	-0.124846082	0.068644863	-0.04472182	0.59320377	0
ENSG00000175213	ZNF408	zinc finger protein 408	NA	NA	NA	NA	NA	NA	NA	NA	0.247097456	0.169113748	0.244156554	0.102888224	0.283781212	0.095128079	0.433859408	0.025641337	0
ENSG00000175216	CKAP5	cytoskeleton associated protein 5	-0.069316903	0.999980048	0.012876936	0.952594755	-0.050521273	0.555943653	0.001170526	0.871875345	-0.027027698	0.727019134	-0.091607567	0.041060574	0.108509402	0.108303475	0.059658327	0.442478822	0
ENSG00000175220	ARHGAP1	Rho GTPase activating protein 1	0.189205438	0.999980048	0.279707174	0.937693518	0.035910102	0.659189977	0.113164437	0.297611273	NA	NA	NA	NA	NA	NA	NA	NA	0
ENSG00000175221	MED16	mediator complex subunit 16	0.096129198	0.999980048	-0.022574049	0.937693518	-0.151211286	0.444151506	0.144120763	0.436151371	NA	NA	NA	NA	NA	NA	NA	NA	0
ENSG00000175264	CHST1	carbohydrate sulfotransferase 1	NA	NA	NA	NA	NA	NA	NA	NA	0.092906357	0.928314851	-0.50510115	0.175640868	-0.066455778	1	0.237881449	0.684906695	0
ENSG00000175265	GOLGA8A	golgin A8 family member A	NA	NA	NA	NA	NA	NA	NA	NA	-1.223269925	1.10E-12	-1.177361498	6.03E-17	-0.140427017	0.533662262	0.029061778	0.936751767	0
ENSG00000175274	TP53I11	tumor protein p53 inducible protein 11	-0.410409424	0.999980048	-0.215892968	0.937693518	0.084464508	0.646539895	-0.038724644	0.989260354	-0.076549214	0.743308811	-0.08638801	0.635133054	-0.003316658	1	0.241753841	0.278920418	0
ENSG00000175279	CENPS	centromere protein S	-0.005148208	0.999980048	0.059667157	0.937693518	NA	NA	NA	NA	0.144273232	0.34292354	0.112817099	0.376200602	-0.104843594	0.575443124	-0.010517711	0.991306652	0
ENSG00000175283	DOLK	dolichol kinase	NA	NA	NA	NA	0.128746129	0.179178504	0.221653193	0.089883684	NA	NA	NA	NA	NA	NA	NA	NA	0
ENSG00000175287	PHYHD1	phytanoyl-CoA dioxygenase domain containing 1	0.033647808	0.999980048	0.133967777	0.988454515	NA	NA	NA	NA	0.527032682	0.005649068	0.465494281	0.004361332	1.626548417	1.16E-25	0.800757743	8.96E-06	0
ENSG00000175305	CCNE2	cyclin E2	NA	NA	NA	NA	NA	NA	NA	NA	0.225520105	0.007489073	0.256168062	5.02E-05	-0.048978304	0.622309841	0.237248141	0.01001606	0
ENSG00000175309	PHYKPL	5-phosphohydroxy-L-lysine phospho-lyase	NA	NA	NA	NA	NA	NA	NA	NA	-0.40792093	0.000264266	-0.595808551	8.47E-14	0.14078829	0.166717499	0.280078233	0.00691344	0
ENSG00000175318	GRAMD2A	GRAM domain containing 2A	NA	NA	NA	NA	NA	NA	NA	NA	-0.727904598	0.004003508	-1.14740866	1.95E-07	0.118727769	0.686591351	1.509429659	2.40E-18	0
ENSG00000175324	LSM1	"LSM1 homolog, mRNA degradation associated"	-0.05961511	0.999980048	-0.03393162	0.937693518	-0.250327102	0.048143249	-0.011371096	0.975156944	0.092185849	0.346350927	0.063296764	0.393853013	-0.312618024	0.000446878	-0.062868815	0.623164174	0
ENSG00000175334	BANF1	BAF nuclear assembly factor 1	0.03707402	0.999980048	0.043019084	0.980720408	-0.251696179	0.073341688	-0.332649257	0.088372035	0.207617687	0.021714215	0.145385744	0.04089624	-0.284882756	0.002225077	0.265895773	0.004555418	0
ENSG00000175344	CHRNA7	cholinergic receptor nicotinic alpha 7 subunit	NA	NA	NA	NA	NA	NA	NA	NA	1.454034673	5.92E-10	1.418869889	1.60E-11	0.375575885	0.223964971	0.206611779	0.645544491	0
ENSG00000175348	TMEM9B	TMEM9 domain family member B	NA	NA	NA	NA	0.205429934	0.537314236	-0.122867015	0.369928478	0.29159052	0.00101541	-0.161652312	0.025314611	-0.410820044	8.64E-06	0.084245055	0.461116425	0
ENSG00000175352	NRIP3	nuclear receptor interacting protein 3	NA	NA	NA	NA	NA	NA	NA	NA	-0.077923358	0.438088565	0.029787547	0.705344733	-0.492395974	3.74E-08	0.069234861	0.544260931	0
ENSG00000175354	PTPN2	protein tyrosine phosphatase non-receptor type 2	-0.000786369	0.999980048	-0.04905922	0.940705097	0.126907433	0.615194699	0.27588403	0.090818612	-0.093096923	0.307691452	-0.047011523	0.480333912	-0.03336881	0.744306729	0.131155022	0.164577922	0
ENSG00000175356	SCUBE2	"signal peptide, CUB domain and EGF like domain containing 2"	NA	NA	NA	NA	NA	NA	NA	NA	-0.290586242	0.26156019	-0.472115572	0.015868691	-0.18687994	0.44018647	-0.16156313	0.629203902	0
ENSG00000175376	EIF1AD	eukaryotic translation initiation factor 1A domain containing	-0.179066289	0.999980048	-0.055614488	0.980720408	-0.032553754	0.777371766	0.036569585	0.403306606	-0.008558294	0.943780006	-0.119603826	0.055390697	-0.27181008	0.000936512	0.264615157	0.001091715	0
ENSG00000175387	SMAD2	SMAD family member 2	-0.101850623	0.999980048	0.034527265	0.976967014	-0.063528285	0.568400897	0.166676107	0.112239275	-0.220504752	0.000998021	-0.060303488	0.223069724	0.107512043	0.164705984	0.239684399	0.000290712	0
ENSG00000175390	EIF3F	eukaryotic translation initiation factor 3 subunit F	0.026814193	0.999980048	0.06848686	0.937693518	0.059017126	0.817334243	0.121637815	0.928232644	0.104780401	0.13429429	0.368423674	9.02E-16	-0.001441792	1	-0.098537088	0.200222054	0
ENSG00000175395	ZNF25	zinc finger protein 25	NA	NA	NA	NA	NA	NA	NA	NA	-0.354907369	0.002823204	-1.518146277	6.19E-51	0.895786994	2.50E-23	0.232361701	0.042349984	0
ENSG00000175416	CLTB	clathrin light chain B	-0.016306407	0.999980048	0.107840851	0.937693518	-0.017958853	0.757672278	0.052835746	0.759232364	-0.168697528	0.056819723	0.004053176	0.970088914	-0.106391668	0.296763034	-0.142486633	0.123004548	0
ENSG00000175445	LPL	lipoprotein lipase	NA	NA	NA	NA	NA	NA	NA	NA	-0.145633702	0.303262324	-0.195283	0.065740769	0.211532706	0.091705058	-0.389576458	0.004606132	0
ENSG00000175449	RFESD	Rieske Fe-S domain containing	NA	NA	NA	NA	NA	NA	NA	NA	0.517258941	0.000244723	0.386601726	0.00096317	0.769274912	3.03E-09	-0.053516613	0.842805965	0
ENSG00000175455	CCDC14	coiled-coil domain containing 14	-0.035005884	0.999980048	-0.231860553	0.937693518	0.050741922	0.627383466	0.019247657	0.949945106	-0.280946821	0.000291836	-0.580069816	2.38E-25	0.42884673	3.74E-08	0.017858667	0.881409871	0
ENSG00000175467	SART1	"spliceosome associated factor 1, recruiter of U4/U6.U5 tri-snRNP"	0.939325709	0.999980048	0.699344738	0.937693518	-0.011593289	0.60368569	-0.019410337	0.926864302	-0.385992497	0.20380414	-0.258767439	0.332638704	-0.86140444	0.006394585	-0.055464591	0.950651948	0
ENSG00000175470	PPP2R2D	protein phosphatase 2 regulatory subunit Bdelta	0.181046797	0.999980048	0.135789849	0.937693518	0.000826836	0.844141158	0.049982625	0.768036116	-0.097410695	0.334913283	-0.009921859	0.914723582	-0.203713805	0.033877825	0.050980573	0.695537573	0
ENSG00000175471	MCTP1	multiple C2 and transmembrane domain containing 1	NA	NA	NA	NA	NA	NA	NA	NA	-0.076086625	0.688847061	-0.048652139	0.724364002	-0.165374756	0.31549555	0.184860018	0.283380955	0
ENSG00000175505	CLCF1	cardiotrophin like cytokine factor 1	NA	NA	NA	NA	NA	NA	NA	NA	-0.594747507	0.111063312	-0.529032089	0.114252555	-0.481245171	0.178716787	0.163803568	0.774884899	0
ENSG00000175548	ALG10B	"ALG10 alpha-1,2-glucosyltransferase B"	NA	NA	NA	NA	NA	NA	NA	NA	-0.608928588	0.000527216	-1.133891174	2.28E-13	0.211054007	0.225082215	0.114692642	0.619903689	0
ENSG00000175550	DRAP1	DR1 associated protein 1	-0.050060725	0.999980048	-0.01479987	0.952594755	-0.173317268	0.207088596	-0.227196211	0.135672888	-0.00743539	0.967942103	-0.086513764	0.24205801	-0.183730805	0.053670152	0.153443957	0.137978639	0
ENSG00000175556	LONRF3	LON peptidase N-terminal domain and ring finger 3	NA	NA	NA	NA	NA	NA	NA	NA	0.498328572	1.20E-08	0.780330833	2.14E-35	0.478454586	1.97E-07	0.198868291	0.058407125	0
ENSG00000175564	UCP3	uncoupling protein 3	NA	NA	NA	NA	NA	NA	NA	NA	-0.212210631	0.828109045	-0.528180562	0.256742477	-0.615439345	0.236425493	0.432407563	0.391815377	0
ENSG00000175567	UCP2	uncoupling protein 2	NA	NA	NA	NA	NA	NA	NA	NA	0.59551868	1.13E-16	0.485246176	2.32E-17	0.155490087	0.056154653	0.458307508	1.33E-10	0
ENSG00000175573	C11orf68	chromosome 11 open reading frame 68	-0.013618786	0.999980048	-0.011615472	0.937693518	-0.206156505	0.264658414	-0.261259386	0.084720302	-0.186109574	0.080980932	-0.280888454	0.000872079	-0.474879977	1.31E-05	0.033514368	0.848340948	0
ENSG00000175575	PAAF1	proteasomal ATPase associated factor 1	0.158538736	0.999980048	-0.121713866	0.965880893	0.091136046	0.32814418	-0.250155727	0.262072424	0.572592267	4.22E-10	0.338095575	7.10E-07	0.125191456	0.23308732	-0.067073345	0.608216113	0
ENSG00000175581	MRPL48	mitochondrial ribosomal protein L48	0.040114354	0.999980048	0.150432471	0.937693518	-0.025401552	0.801135896	0.101702261	0.364605534	0.079597999	0.530708509	0.274551499	0.000892612	-0.22049887	0.055066402	0.013020355	0.960107878	0
ENSG00000175582	RAB6A	"RAB6A, member RAS oncogene family"	0.122962569	0.999980048	0.169246356	0.937693518	-0.097031092	0.493902803	0.104273809	0.39458271	0.112230784	0.336582948	0.209100449	0.009397698	-0.025195284	0.844550358	0.015583538	0.939976409	0
ENSG00000175592	FOSL1	"FOS like 1, AP-1 transcription factor subunit"	NA	NA	NA	NA	NA	NA	NA	NA	-0.953871567	8.58E-05	-0.654927064	0.00126178	-1.002872285	3.14E-05	0.895137166	5.17E-06	0
ENSG00000175595	ERCC4	"ERCC excision repair 4, endonuclease catalytic subunit"	-0.076750522	0.999980048	0.005910033	0.940705097	0.083509539	0.548139859	0.026483823	0.776019716	-0.123874152	0.358133457	0.103646267	0.313122215	0.249281824	0.029404692	0.10322576	0.501623588	0
ENSG00000175600	SUGCT	succinyl-CoA:glutarate-CoA transferase	NA	NA	NA	NA	-0.197961815	0.090041873	-0.042009042	0.882016685	0.325543811	0.055713432	0.11292127	0.507523725	0.064768274	0.769334677	-0.079458292	0.78196771	0
ENSG00000175602	CCDC85B	coiled-coil domain containing 85B	-0.1660055	0.999980048	-0.164771914	0.937693518	0.411405643	0.374061524	0.295649099	0.251189818	NA	NA	NA	NA	NA	NA	NA	NA	0
ENSG00000175606	TMEM70	transmembrane protein 70	NA	NA	NA	NA	0.120691616	0.240431308	-0.047667363	0.31379029	0.021757211	0.907833825	0.199418498	0.110381002	-0.302732731	0.054569348	-0.228231218	0.169740807	0
ENSG00000175634	RPS6KB2	ribosomal protein S6 kinase B2	0.108192534	0.999980048	-0.135121966	0.937693518	NA	NA	NA	NA	-0.246584663	0.000741832	-0.932465501	6.48E-63	-0.453203304	1.20E-09	0.067809908	0.450984034	0
ENSG00000175643	RMI2	RecQ mediated genome instability 2	-0.137084541	0.999980048	-0.221165015	0.937693518	0.119196671	0.269906431	0.165767206	0.483457786	NA	NA	NA	NA	NA	NA	NA	NA	0
ENSG00000175662	TOM1L2	target of myb1 like 2 membrane trafficking protein	0.010476469	0.999980048	-0.065372607	0.937693518	0.044917743	0.966453534	-0.214396501	0.020863886	-0.300797137	2.84E-05	-0.093327442	0.101189799	0.180945571	0.016663163	-0.176795467	0.028104344	0
ENSG00000175691	ZNF77	zinc finger protein 77	NA	NA	NA	NA	NA	NA	NA	NA	0.192441207	0.066709764	0.011276743	0.921066652	0.28366894	0.00388187	-0.093478802	0.494081372	0
ENSG00000175701	MTLN	mitoregulin	NA	NA	NA	NA	NA	NA	NA	NA	-1.13349375	1.36E-06	-0.221053411	0.259669848	-1.329847165	1.77E-08	-0.078444468	0.852537931	0
ENSG00000175711	B3GNTL1	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase like 1"	0.263013006	0.999980048	0.05603235	0.940705097	NA	NA	NA	NA	0.421098808	0.080664958	-0.045224743	0.878346667	0.11352225	0.708030765	-0.480986305	0.130634944	0
ENSG00000175727	MLXIP	MLX interacting protein	-0.13440741	0.999980048	-0.035708118	0.937693518	0.058035165	0.752134976	-0.061286353	0.476415703	NA	NA	NA	NA	NA	NA	NA	NA	0
ENSG00000175745	NR2F1	nuclear receptor subfamily 2 group F member 1	0.123463838	0.999980048	-0.00171107	0.944234521	-0.299853315	0.188270118	0.205102513	0.931843185	-0.725297778	5.72E-12	-0.622041593	6.22E-15	-0.433242204	0.000160245	0.269832689	0.008188708	0
ENSG00000175756	AURKAIP1	aurora kinase A interacting protein 1	-0.036033803	0.999980048	-0.042674128	0.94938821	0.199855116	0.190238132	0.473551353	0.004045815	-0.651423719	1.03E-09	-0.491049528	6.16E-06	-1.217566384	3.16E-13	0.223473709	0.047118839	0
ENSG00000175764	TTLL11	tubulin tyrosine ligase like 11	NA	NA	NA	NA	NA	NA	NA	NA	-0.255692416	0.135695501	-0.124646638	0.369405947	0.161810324	0.327656756	0.001706268	1	0
ENSG00000175768	TOMM5	translocase of outer mitochondrial membrane 5	0.039730149	0.999980048	0.030798455	0.961134117	0.044655319	0.616948371	0.204737332	0.214736752	0.578749541	1.10E-11	0.577719138	2.52E-17	-0.27658498	0.007184418	-0.115433353	0.392140308	0
ENSG00000175772	LINC01106	long intergenic non-protein coding RNA 1106	NA	NA	NA	NA	NA	NA	NA	NA	0.431638726	0.411901007	-0.242523241	0.636843815	0.746254283	0.070464065	0.29303806	0.722016598	0
ENSG00000175782	SLC35E3	solute carrier family 35 member E3	NA	NA	NA	NA	NA	NA	NA	NA	0.007404952	0.994381934	0.099608449	0.234601984	-0.018132097	0.903149318	-0.248977412	0.030413687	0
